city;subject;shop_id;latitude;longitude;distance_adm_cent;count_population;pop_dens;count_shop_id_city;dist_shop_id;count_shop_id_km;dist_competitor_1;dist_competitor_2;dist_competitor_3;dist_competitor_4;min_dist_tertiary;min_dist_secondary;min_dist_road;min_dist_primary;min_dist_footway;n_traffic_signals;min_dist_traffic_signals;n_parking_space;min_dist_parking_space;min_dist_parking;n_parking_entrance;min_dist_parking_entrance;n_parking;n_bus_stop;min_dist_bus_stop;n_tram_stop;min_dist_tram_stop;n_apartments;min_dist_apartments;n_house;min_dist_house;n_residential;min_dist_residential;n_dormitory;min_dist_dormitory;n_terrace;min_dist_terrace;n_industrial;min_dist_industrial;n_office;min_dist_office;n_cinema;min_dist_cinema;n_marketplace;min_dist_marketplace;n_restaurant;min_dist_restaurant;n_nightclub;min_dist_nightclub;n_university;min_dist_university;n_college;min_dist_college;n_fast_food;min_dist_fast_food;n_food_court;min_dist_food_court;n_bank;min_dist_bank;n_fuel;min_dist_fuel;sale_k
Пермь;Пермский край;2283;58.0;56.19;0.2899310714997767;2623122;39030.44831086517;85;506.8613636895521;2;80.88930097998687;518.7778134997222;10000.0;10000.0;386.2912528489354;317.81364979430987;7051.252345678203;171.96050432074037;135.9130043669418;12.0;175.3622799352836;0.0;0.0;311.8100187511796;1.0;907.5772709064353;18.0;22.0;270.67420063141145;1.0;954.2858166392604;6.0;403.8245180515107;0.0;1846.9541574142334;0.0;1541.485964887363;2.0;940.6316835474868;0.0;0.0;0.0;2838.2678228978875;0.0;1152.1617954905912;0.0;2287.272222015095;1.0;465.88999225910277;1.0;502.0925128082196;0.0;2265.740940602542;0.0;1100.767218246857;0.0;1402.4396590576328;4.0;713.8940952114642;0.0;1177.7422733805886;6.0;707.5918680581308;4.0;249.53121433621737;2
Кузнецк;Пензенская область;2284;53.1;46.58;1.5166972165982904;82276;;9;802.7649441896009;1;451.19416588567543;427.59308857996;10000.0;10000.0;51.501651638657144;1686.8465705670087;0.0;0.0;315.576594301566;3.0;423.32559940076146;0.0;0.0;381.27379981131486;0.0;0.0;1.0;13.0;94.13769285730814;0.0;0.0;0.0;1198.426398624337;0.0;1428.9028082589325;0.0;3828.018881561521;0.0;0.0;0.0;0.0;0.0;1587.5082666092576;0.0;1713.270854159379;0.0;2274.752746908858;0.0;1535.9070211976182;0.0;1746.1824980717154;0.0;0.0;1.0;421.11997341728124;0.0;1856.9875542281961;0.0;1763.6078542441128;0.0;2499.5265147945875;1.0;477.01564108367967;1.0;966.5665526495084;0
Новомосковск;Тульская область;2285;54.01;38.3;0.6462589743144765;124787;32245.38932876892;11;763.4316272213715;1;44.44399999989642;457.71386557155256;10000.0;10000.0;223.39709466498672;528.6544986348098;2115.730545757468;2303.3069642751543;34.081459682012;4.0;636.1844245218099;0.0;0.0;158.30233399058642;0.0;0.0;24.0;21.0;118.21050044323809;0.0;0.0;46.0;230.4055773545137;0.0;1223.2463486816587;44.0;338.9705713243806;0.0;1202.424099810412;0.0;0.0;3.0;612.1789310443015;1.0;803.2133904710643;1.0;898.6242201270361;0.0;1346.0563634361836;3.0;390.73349516860486;0.0;1275.843851624012;0.0;1104.7426394441457;5.0;461.7873047204226;4.0;617.1620892104078;0.0;0.0;10.0;273.0652940356205;1.0;870.497950632297;1
Тавда;Свердловская область;2286;58.04;65.27;4.529529858287945;33356;11436.500929906335;4;669.9850081577335;1;10000.0;466.66200000128083;10000.0;10000.0;292.0877255658333;990.0578855984843;1596.1175743860786;32.17709988109914;47.25585036462879;4.0;295.5175411092291;0.0;0.0;294.6836981447305;0.0;0.0;21.0;13.0;280.52229670323464;0.0;0.0;1.0;753.977446871997;0.0;2588.249623209605;36.0;25.351761210328345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;864.9513743272107;0.0;0.0;4.0;385.81105785143694;0.0;1832.7946969962989;0.0;0.0;0.0;1257.3113390475692;0.0;0.0;0.0;0.0;3.0;517.3414220511745;1.0;960.2151021802678;0
Электрогорск;Московская область;2287;55.88;38.79;0.8826649366690611;22950;13211.006125789521;3;667.4928048218964;1;472.7074370158925;140.54426832919452;10000.0;10000.0;27.517980195980915;0.0;983.4869313618767;0.0;391.0222384167132;0.0;0.0;0.0;0.0;76.59451853868917;0.0;0.0;20.0;12.0;82.0061728957362;0.0;0.0;79.0;69.39111667182813;1.0;983.939376196363;20.0;114.42883073316095;0.0;0.0;0.0;0.0;1.0;365.57980164492204;0.0;0.0;0.0;0.0;1.0;101.85587803008885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;712.3827048849722;0.0;0.0;1.0;606.5696842549406;1.0;715.0177431466412;1
Рязань;Рязанская область;2288;54.62;39.72;0.12750853798078882;1121474;38267.656387627416;48;306.5105842882571;5;722.983813866706;253.36978296493996;10000.0;10000.0;57.69787369179497;31.285738242411064;2644.9056760294397;887.9529472334019;31.713182419372806;11.0;55.866756867622755;0.0;0.0;126.74685950164556;0.0;1501.245807104785;34.0;25.0;84.78008429472139;0.0;0.0;275.0;5.251267821547407;71.0;520.8112275812691;0.0;2786.326606401229;4.0;77.39889324349521;0.0;0.0;4.0;181.3827619770565;5.0;274.6700818890569;1.0;864.4980133620372;0.0;1065.5106743768629;6.0;837.1672869001088;1.0;443.11676800338853;3.0;793.3503806651747;1.0;301.96937449419886;2.0;549.5179283348454;0.0;0.0;7.0;160.70926588991483;2.0;618.9685804778836;2
Бирск;Республика Башкортостан;2289;55.43;55.55;0.9429163834190288;46330;14836.707237574336;5;340.8379615908373;1;266.8953787855463;33.33299999952757;10000.0;10000.0;35.029325549974196;212.48627472088;0.0;2104.372282783632;15.797896366714662;0.0;2237.269934828024;0.0;0.0;318.93806064755216;0.0;0.0;6.0;3.0;34.7078936021764;0.0;0.0;103.0;16.95954690056135;40.0;456.3363472679002;0.0;1657.2545122779418;0.0;2372.546015698693;0.0;0.0;9.0;59.058929315403844;0.0;0.0;1.0;516.7852246596082;0.0;2100.4077521141776;0.0;0.0;0.0;0.0;0.0;1917.408696924939;0.0;0.0;0.0;0.0;0.0;0.0;1.0;507.42321683379714;1.0;844.4367844394824;2
Дзержинск;Нижегородская область;2290;56.23;43.42;0.6677046567952004;231797;35482.993906984884;35;521.7439772583763;2;118.11155012587352;660.1467663559212;503.07192134972564;10000.0;174.085128273585;336.39618067295015;519.4655723402313;11877.604790340754;86.08303303479684;12.0;336.39618067436317;0.0;0.0;172.53395312925323;0.0;0.0;23.0;31.0;167.3286035912924;0.0;0.0;103.0;3.944266548984008;89.0;560.3440627957714;1.0;339.05724979599194;0.0;0.0;0.0;0.0;0.0;1124.851509918811;0.0;1313.2231220952795;0.0;1244.6896367365869;0.0;2063.461237206629;3.0;519.6497111886333;0.0;1632.5724115961123;0.0;1430.5212320166752;0.0;1005.3966273095708;0.0;1232.5395893038553;0.0;0.0;3.0;490.20673390914635;2.0;143.56624361066454;1
Йошкар-Ола;Республика Марий Эл;2291;56.63;47.85;0.10790093112203078;682333;13551.715081132872;30;105.40820124639657;4;464.27496644354324;151.12593882252654;10000.0;10000.0;318.26493066745576;52.71397367636281;2940.6418721621058;207.5393265591309;54.70517715805386;4.0;209.2461852756965;0.0;0.0;89.87884011826903;0.0;0.0;7.0;16.0;161.41111192580868;0.0;0.0;20.0;1.9113769168212285;0.0;1726.7579852983927;0.0;1415.7802891077044;1.0;631.9100090342419;0.0;0.0;24.0;48.172821635641604;0.0;1737.7591760736848;0.0;2789.8230198352253;0.0;5599.67842609202;0.0;1107.988211745021;0.0;1643.6710040304513;1.0;902.56064635657;4.0;564.8533809521184;0.0;2183.104887288696;0.0;0.0;1.0;949.941079933109;6.0;562.3988143816127;2
Рязань;Рязанская область;2292;54.62;39.76;0.093200918691818;1121474;39059.86335085712;48;499.13006298767897;3;714.222132373303;144.44300000054395;10000.0;10000.0;196.72829745975383;350.9393782749466;3318.220371436385;222.22696275700184;34.44424892043001;14.0;247.68690445343498;0.0;0.0;61.487478257465106;0.0;1019.053261302677;30.0;35.0;230.33283334816247;0.0;0.0;353.0;4.729052189148167;25.0;334.09087488465826;0.0;1159.034898477929;2.0;358.4581312222582;0.0;0.0;7.0;786.7733908839531;7.0;437.5921515318068;0.0;1204.804962425241;0.0;1167.4718963088742;3.0;375.6722833470363;1.0;587.1357600115161;4.0;625.7867472983654;0.0;1166.9434792298653;1.0;518.076150699957;0.0;0.0;9.0;271.73461863815555;8.0;348.60378056022387;2
Муром;Владимирская область;2293;55.57;42.03;1.652412711810824;109809;28261.459069524637;8;581.3930949862774;1;194.04527282282837;751.3698223466504;10000.0;844.7283441324046;108.3371156128578;140.32687255065474;4634.939852178028;3935.567581383062;101.38242054421008;7.0;146.21890259672026;0.0;0.0;173.1627446832433;0.0;0.0;19.0;5.0;146.8661014825339;0.0;0.0;135.0;6.959305307210152;106.0;447.7552895783068;33.0;119.72045332515593;0.0;3205.386542888829;0.0;0.0;5.0;222.4069419298307;0.0;0.0;0.0;1730.045187065809;0.0;1663.9913194546975;0.0;1729.3574627857943;0.0;0.0;1.0;570.5410017756024;0.0;0.0;1.0;811.7613964006429;0.0;0.0;3.0;314.4277847075803;0.0;1212.6517379032825;1
Сарс пгт;Пермский край;2294;56.55;57.14;1.760760258755574;4931;;1;850.5541258855155;1;726.3909195154168;2578.2548194949327;10000.0;10000.0;68.67302289647898;1061.9907571420538;0.0;0.0;77.08733324343065;0.0;0.0;0.0;0.0;1366.6539059663828;0.0;1350.8789875032244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;683.8332244463022;1.0;311.8517216898547;0.0;0.0;0.0;0.0;5.0;760.2053038414781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;398.6872907666226;0.0;0.0;0
Карпинск;Свердловская область;2295;59.78;59.99;3.0001121824098633;26571;12588.511610332758;5;443.6058922897531;2;391.41641810404417;234.3868017720455;10000.0;10000.0;73.97335061685393;76.76630962860435;0.0;4169.900925111981;33.062146409189374;4.0;76.76630962966745;0.0;0.0;106.25862192619962;0.0;0.0;6.0;7.0;83.27847899764373;0.0;0.0;92.0;127.80336601889552;659.0;40.52112302332249;33.0;159.7823083820027;0.0;0.0;0.0;0.0;2.0;923.1337589442833;0.0;0.0;0.0;1817.6907409100158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;420.8654700488996;0.0;2175.554914098113;1
Екатеринбург;Свердловская область;2296;56.89;60.63;0.25171108138696424;1468833;51951.48853017847;161;477.90218021068745;3;275.99151446523064;161.77860195997374;10000.0;10000.0;171.4795670828284;60.856152061074994;2805.432160751206;312.5434236341834;39.01313780009837;19.0;179.89854782760003;0.0;6496.116813150035;61.7522158179546;0.0;1117.861107920944;63.0;18.0;173.413347228824;12.0;143.57458419932132;422.0;24.99974927592313;48.0;490.96471285910224;38.0;331.981900325354;7.0;336.3583522199565;0.0;13759.49294601099;3.0;797.7906963743402;3.0;568.4865494766752;0.0;1119.3937720578774;0.0;1268.1618442059607;3.0;215.73700258073086;0.0;1144.2318087512922;0.0;1340.967049699253;1.0;906.9016883458568;4.0;173.0311478975351;0.0;3314.039018890673;9.0;438.31141817185164;0.0;1182.3378739298034;1
Киров;Кировская область;2297;58.6;49.62;0.11956023222626434;507155;9068.721058551131;42;844.5090955201613;2;124.22475649009965;191.16087208487704;10000.0;10000.0;726.6794500521116;97.33936789851052;8075.9037193178565;440.49734425704116;76.95290905296093;10.0;180.57226968821288;0.0;0.0;287.4585542394682;0.0;2673.995418409605;13.0;26.0;108.39703969966571;0.0;0.0;80.0;335.73558553840667;2.0;705.3717235133145;3.0;142.31821161901354;0.0;2972.111976244125;0.0;8283.802560399008;0.0;2008.777215602997;0.0;3477.615608651793;0.0;2175.2176751107295;0.0;1300.8936786943289;0.0;1130.4089082207402;0.0;1809.7520929544046;0.0;2204.346246216704;0.0;1442.109892720213;2.0;753.695563509061;0.0;4594.973881665624;4.0;575.430580381577;5.0;164.84037613751102;0
Челябинск;Челябинская область;2298;55.19;61.38;0.19429610026451882;1202371;12651.156810776682;198;616.3350920700321;3;482.9132555329846;31.426653782981674;10000.0;10000.0;132.08025525494492;103.86358178236296;11213.567606862194;568.0364499726861;207.00509823851985;13.0;145.27488847525115;0.0;0.0;155.40769830338147;0.0;0.0;21.0;8.0;111.14091732787344;8.0;835.1597375649443;29.0;4.341402742859621;73.0;154.16743202795175;2.0;768.9052360493663;0.0;2137.4406136290045;0.0;4188.839221512057;4.0;628.2744721146647;3.0;508.0795013365533;0.0;2531.675816130042;0.0;1513.6747633696841;0.0;1131.3524407648358;1.0;518.1428067274703;0.0;1101.6156261744022;1.0;592.8763392258263;3.0;515.5491823711067;0.0;2627.879426857448;3.0;295.61557043259137;7.0;295.76980640549505;0
Сургут;Ханты-Мансийский автономный округ;2299;61.25;73.45;4.393882726442525;360590;;43;650.2546035392754;4;10000.0;10000.0;10000.0;10000.0;1030.3923413162202;63.226891964140215;0.0;452.2336230376072;35.344538536156406;7.0;384.12327854898894;0.0;0.0;169.40927293747725;16.0;101.44815067034662;53.0;38.0;42.339844255797;0.0;0.0;120.0;26.332200292606725;127.0;145.78122769095145;25.0;142.03283738195117;2.0;718.4094039061825;0.0;1974.4954384798905;14.0;439.2573830272834;1.0;725.8283368980667;0.0;1138.0214951975688;0.0;1892.5362489026647;1.0;909.2455897106028;0.0;2414.363369129705;1.0;386.0756691439519;0.0;1207.6810463875595;0.0;1110.4764786287706;0.0;3699.2721907767323;10.0;545.7821586320565;1.0;312.81090760443544;0
Пласт;Челябинская область;2300;54.36;60.81;1.1859247186782214;17648;17378.0;3;691.3863832272716;1;317.7823698348921;40.06128022191547;10000.0;10000.0;50.21718605853402;5065.5224680144265;0.0;0.0;41.65388549401768;0.0;0.0;0.0;0.0;1615.724069364263;0.0;0.0;0.0;0.0;2881.673543582229;0.0;0.0;28.0;4.688386815572295;2.0;99.56656759373881;33.0;41.65388549401768;0.0;0.0;0.0;0.0;1.0;479.839916936421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1249.2145872047286;0.0;1654.6744646459586;1
Череповец;Вологодская область;2301;59.1;37.92;2.010395136924334;318856;28424.74487447467;16;685.108260381209;1;10000.0;491.9049391504332;10000.0;10000.0;37.607538500661455;1807.6233585660516;0.0;588.5222539238428;63.52436862816306;6.0;300.187476908928;0.0;0.0;180.37390914792343;0.0;5044.415044118496;28.0;20.0;54.202352756496715;0.0;3097.4405400095893;116.0;4.141821686965217;28.0;151.70934697266844;0.0;2308.222759575113;0.0;3356.789876988096;0.0;0.0;0.0;2861.795499673901;0.0;3010.687986169143;1.0;992.919539991808;1.0;907.6323303039884;5.0;414.84174379347616;0.0;1495.693126823294;0.0;2104.8057200689245;0.0;1721.6061885126749;0.0;1014.4602062126692;0.0;0.0;2.0;742.4398453691945;3.0;538.8345573301267;1
Березники;Пермский край;2302;59.4;56.8;1.2880958403356428;145115;12016.903637488653;17;812.9274139263703;1;481.3769422365376;338.6577390355448;10000.0;10000.0;456.50327708059035;65.20125330628173;3572.4783590365223;1437.9113212733855;10.254485902675594;8.0;76.51935028050512;0.0;0.0;449.8423448852022;0.0;0.0;2.0;14.0;108.75686920824025;0.0;0.0;4.0;932.4679566741407;292.0;96.60875813685541;0.0;1888.321348904889;1.0;920.7589910304956;0.0;0.0;0.0;1685.4098917408605;0.0;3389.7013634698883;0.0;2176.0515501414693;0.0;0.0;0.0;1304.878249155253;1.0;8.027958013454594;1.0;612.1288634099493;2.0;608.9035449855764;0.0;1096.921778957655;0.0;0.0;2.0;714.6056354926288;0.0;1194.6349983571192;0
Саранск;Республика Мордовия;2303;54.19;45.18;0.07794040851830132;318841;46548.622725383204;19;664.6198616784653;2;367.33577671207104;74.53485389365025;10000.0;10000.0;220.44711201530083;43.68318794404925;5665.717704423912;449.4232377458129;26.633464180449824;13.0;93.27363685396776;0.0;0.0;116.96780721695892;0.0;0.0;16.0;21.0;60.15134340662458;0.0;0.0;25.0;7.706905137123351;0.0;1204.1076375719924;0.0;2177.6395493988966;1.0;974.0770704853944;0.0;0.0;0.0;3851.298148487068;1.0;270.5571129701916;1.0;607.8144966066252;2.0;475.40731710915054;2.0;554.8975924295669;1.0;906.4049160084616;13.0;325.47342804023344;3.0;283.8177075516179;9.0;596.668104711552;0.0;0.0;18.0;275.54891204163374;0.0;1098.1458735454942;1
Нижний Новгород;Нижегородская область;2304;56.35;43.87;0.20332891002019152;3234752;9463.74500148995;89;432.7588300154966;2;141.4199420239758;10000.0;10000.0;10000.0;229.43898406601696;348.40187203256994;13601.200341898764;75.00433163735286;53.92042401476826;9.0;133.99128807384784;0.0;12186.152318745944;220.2910954568005;3.0;451.37717461278055;22.0;12.0;148.11494230260686;7.0;131.31016378647962;112.0;3.2490729732197865;21.0;830.6254842826454;0.0;2189.8860097095007;0.0;1870.6378069514953;0.0;10779.646798380245;8.0;785.4828719671248;2.0;851.2580851690723;1.0;214.3193577468089;0.0;3217.4950500143395;8.0;329.05713482976864;0.0;2125.5996191325935;0.0;1418.2706614110812;1.0;396.19655984063024;3.0;539.0018098205888;0.0;5464.694918815194;18.0;4.464159481802732;5.0;336.78651793017536;2
Белебей;Республика Башкортостан;2305;54.09;54.1;2.2949552052887783;59123;3887.98227257726;5;707.0997101187625;1;114.39474649639331;440.6740824382236;10000.0;10000.0;59.01146427207016;344.2731567062732;0.0;0.0;556.9068547538081;0.0;1868.342630411506;0.0;0.0;39.62959138742865;0.0;0.0;2.0;4.0;231.3426037004882;0.0;0.0;48.0;45.644646289519436;0.0;1081.9456144739017;0.0;2526.6486159647284;0.0;0.0;0.0;0.0;0.0;2200.8201290088973;0.0;0.0;0.0;1574.7785600602492;1.0;314.15424672180893;0.0;1565.4984696117294;0.0;0.0;1.0;497.76974981117087;1.0;830.6387681717317;0.0;1168.9313872975285;0.0;0.0;4.0;276.87558132241617;0.0;1542.2852554838446;1
Пермь;Пермский край;2306;58.0;56.21;0.27870709081759354;2623122;46715.62011577663;85;488.1258439479947;2;597.3131403960809;372.50859963753135;10000.0;10000.0;563.3479291303504;22.72504124564098;6283.770398701576;379.8547119312986;20.774034266415086;13.0;32.25605025241127;0.0;0.0;112.70007992311884;0.0;1534.66775685538;28.0;18.0;399.7749091741133;5.0;520.4876365188662;14.0;401.5657223071762;0.0;1736.580236896851;0.0;1023.5959757454865;0.0;1208.3758565307728;0.0;0.0;0.0;2382.1036600550383;1.0;901.7147907941023;0.0;2054.593968442733;1.0;431.16279737839625;4.0;455.0801657415669;0.0;2601.909332146724;0.0;1656.2483983950028;1.0;965.8809531034108;5.0;446.20045023059265;0.0;1978.9470104365253;9.0;152.15257125115238;7.0;558.8753828854342;2
Южноуральск;Челябинская область;2307;54.44;61.26;0.8902976481565079;37801;7490.953625426519;10;177.77600000037518;4;284.7972768428833;113.3104116307948;10000.0;10000.0;51.42075918209751;0.0;0.0;0.0;72.25602609729889;0.0;1240.5118588908642;0.0;0.0;587.0273316716941;0.0;0.0;8.0;6.0;546.435752170199;0.0;0.0;49.0;367.2420490177229;1.0;498.32312032303076;21.0;235.54453970282;0.0;0.0;0.0;0.0;0.0;1061.9946180479803;0.0;0.0;1.0;121.00538936067065;1.0;829.8665607084638;1.0;800.4738271307547;0.0;1732.4188741894018;1.0;417.7576535436634;2.0;438.6152258814193;1.0;724.4134929914529;0.0;0.0;2.0;438.211210363611;0.0;1438.7563123260568;2
Стерлитамак;Республика Башкортостан;2308;53.63;55.9;1.2484241029153538;280233;19122.883117822523;31;324.5096852376315;6;882.2581787123523;24.844951297765725;10000.0;10000.0;272.7552149137887;39.25562975091546;635.3415290871174;342.0198169907286;44.268225829016345;7.0;70.89288241229734;0.0;0.0;29.28290886142205;0.0;0.0;21.0;26.0;166.88357404094333;0.0;0.0;172.0;6.877097157182096;2.0;811.1103935683533;0.0;2747.389215452157;1.0;284.44403282563206;0.0;0.0;1.0;796.8230736252585;0.0;3747.4234696229187;0.0;2203.1337432952537;0.0;1601.3052600514966;1.0;356.04111460626405;0.0;3448.2014990567336;0.0;1252.7924020672372;3.0;228.86932545665007;0.0;1036.767092711621;0.0;0.0;5.0;338.5604109136808;2.0;759.8745345621277;1
Энгельс;Саратовская область;2309;51.49;46.12;0.12959629261672548;225752;48122.135380256106;28;326.97315178117026;6;264.10545500799844;422.8023850553591;10000.0;10000.0;355.78239930320467;77.63198027178082;0.0;477.0170773497098;110.81398087082168;13.0;210.37124951295482;0.0;0.0;283.3964216927409;0.0;0.0;13.0;13.0;180.294093618577;0.0;0.0;34.0;192.3573564412966;2.0;288.2309776372672;0.0;1419.1408978213508;0.0;2431.629290949089;0.0;0.0;0.0;1639.4186989069915;0.0;1041.2553646946212;1.0;784.7497136017818;3.0;115.04604764293943;3.0;270.1788605688755;0.0;0.0;2.0;523.2984933284305;1.0;934.6552216438013;3.0;813.9586551624304;0.0;0.0;10.0;266.10530909608883;4.0;625.3355194884882;1
Пенза;Пензенская область;2310;53.2;44.99;0.08694874355044215;1331655;22475.557718296426;32;379.72970245702373;4;10000.0;204.2732495895956;935.7018993955528;10000.0;192.96862444448902;385.3158952291616;4034.312227876274;55.81966066128127;51.68293534979156;11.0;92.51334466886095;0.0;0.0;56.91734826358035;0.0;1439.3519143256256;45.0;25.0;69.05806236377859;0.0;0.0;152.0;9.069389228842557;242.0;71.66173443788352;9.0;720.1558457685197;1.0;918.435128251532;0.0;0.0;8.0;314.7057095952016;1.0;954.6738180416254;1.0;508.39488818164887;0.0;1005.744610060701;2.0;587.2370917930177;0.0;1401.168786571088;0.0;2022.5811711213928;1.0;349.63147364163115;6.0;524.1655667661586;0.0;0.0;7.0;367.61919927513884;4.0;586.7666359054505;2
Энгельс-19;Саратовская область;2311;51.41;46.04;0.20803065861790537;225752;;1;567.8579808829818;1;433.32900000017435;452.2873090159006;10000.0;10000.0;524.6697935310182;0.0;0.0;235.02184087107216;500.652525146982;2.0;235.77006809198105;0.0;0.0;257.3214279703052;0.0;0.0;1.0;5.0;227.86223270301392;0.0;0.0;2.0;472.7806490893484;85.0;263.8043210009966;19.0;86.352866236266;0.0;0.0;0.0;0.0;1.0;483.8721647979503;0.0;0.0;0.0;0.0;1.0;225.1934296577428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;88.41369474080948;0.0;0.0;2
Иваново;Ивановская область;2312;56.98;40.97;0.0823000887302081;1014646;42842.76537140382;33;574.8801764864417;1;11.110999999579363;191.80559860964425;10000.0;10000.0;63.42195781631438;378.8720963241197;0.0;855.7597195132164;22.104824519166;13.0;329.17915036263537;0.0;0.0;24.32640820650815;0.0;2715.743073541661;15.0;11.0;381.1140395290618;0.0;0.0;344.0;13.14836359227768;308.0;234.9064853065789;25.0;72.66022851776047;1.0;690.1051595571863;0.0;0.0;2.0;296.5617906494953;0.0;1356.7439151714175;2.0;549.8729576377749;2.0;771.434279662505;2.0;701.4995610055008;0.0;1670.6048308262964;0.0;1049.5828442395011;1.0;804.1734971295473;1.0;423.1528825998107;0.0;2684.7538881655264;2.0;178.8932549837906;2.0;359.0270787707833;2
Челябинск;Челябинская область;2313;55.11;61.35;0.2629521720237294;1202371;6371.187019954698;198;369.3467540201654;1;10000.0;745.7625065022521;10000.0;10000.0;44.35668379755203;2419.276765291428;11478.727913160876;561.4564612076355;53.95859824601445;4.0;261.71115455394454;0.0;0.0;68.1897734694077;0.0;0.0;11.0;4.0;578.2875937032444;0.0;3014.6537299193897;13.0;190.09760430147892;29.0;417.9801778907016;1.0;644.1138484118687;0.0;3049.328798265321;0.0;9468.02832690907;5.0;775.6742404545247;0.0;1920.946228846076;0.0;5663.770070639116;0.0;3224.1000618923817;0.0;4749.840385851546;0.0;5684.114862227876;0.0;2841.872047988583;0.0;1245.4865048212814;2.0;557.0691422239366;0.0;3885.4612398610466;0.0;1664.6125649844512;7.0;556.0712622304947;1
Лесной;Свердловская область;2314;58.63;59.78;2.0413735667518083;49056;28268.63608470791;5;949.7143092664471;1;422.3641720657973;413.5023997333805;10000.0;10000.0;42.203440526125696;53.78492141382872;0.0;2397.0541544311427;42.203440526125696;11.0;53.78492141382872;0.0;0.0;130.4658265512666;0.0;0.0;6.0;4.0;113.54689779740153;0.0;0.0;91.0;0.7355329416972651;2.0;166.30024953918763;79.0;103.35167713997312;0.0;0.0;0.0;0.0;0.0;1520.3177715920417;0.0;0.0;1.0;109.08377241859549;1.0;265.83266259709234;0.0;1121.2705633124035;0.0;0.0;0.0;0.0;0.0;0.0;1.0;648.9511236702853;0.0;0.0;1.0;279.03507911873766;0.0;1383.3202994607025;0
Курск;Курская область;2315;51.72;36.16;0.0;1115237;23088.184863367875;42;582.9834866549734;1;486.9863967722138;320.490241773791;10000.0;10000.0;154.6610938285959;162.1659611555869;0.0;28.148232668077807;12.856917617485006;8.0;46.63831859050825;0.0;0.0;115.58240547301016;0.0;1600.1305055037146;51.0;25.0;49.74179607478561;12.0;343.30747999822927;66.0;54.45097123689422;254.0;389.0999435436298;17.0;276.9367778690073;0.0;1957.5048116983944;0.0;0.0;16.0;159.08489555410787;2.0;263.89044134728283;0.0;1004.5700910535218;0.0;1495.3301820173824;3.0;301.52805822343214;0.0;1585.6022861781535;1.0;730.4122509807927;1.0;557.8026656734902;1.0;248.8645011039909;0.0;1371.2782298082561;5.0;52.22840120053855;2.0;653.5260985576056;2
Нижний Новгород;Нижегородская область;2316;56.28;43.99;0.12729304222933305;3234752;15482.195850252769;89;615.1320946466012;4;78.56663445790079;10000.0;10000.0;10000.0;34.83588730131838;1026.3026773981446;9750.873714962736;689.4365189177048;19.893079885430407;4.0;80.61359015385219;0.0;10716.414824527215;219.50710215351464;4.0;409.91872295600166;20.0;19.0;74.54325453781301;12.0;129.00628813855113;188.0;3.4098475212540613;0.0;3298.2546788645777;0.0;2248.0738417205766;7.0;285.59055167555334;0.0;10607.5528379437;1.0;952.5545857921388;3.0;244.61682813545653;0.0;1119.6226297408805;2.0;946.6677228838896;0.0;1094.6704670508786;0.0;3914.8356899719042;1.0;489.38640009170336;1.0;393.85276477393893;1.0;651.9943752098428;0.0;5212.824936176744;2.0;193.68788349425841;1.0;647.906637466832;2
Тамбов;Тамбовская область;2317;52.7;41.46;0.07508893303943419;1033552;16110.30980668557;35;593.9970112869353;2;284.5804536078023;1144.433000000096;10000.0;10000.0;938.5639798187117;46.496098629514506;0.0;2838.693026516024;41.09789570382592;11.0;227.00739879958567;0.0;0.0;259.0450272269624;0.0;1927.6283004135114;24.0;26.0;94.73830101971001;0.0;0.0;101.0;12.174235804039158;498.0;64.64966675382732;0.0;2443.4429109619923;0.0;4823.027148682552;0.0;0.0;0.0;1040.3902633058665;0.0;1572.8693989697765;0.0;2437.448647985124;1.0;855.1610231798918;1.0;722.8494387293985;0.0;0.0;2.0;629.6452593030498;0.0;2512.472179761002;2.0;684.2047126622452;0.0;0.0;3.0;424.1216955794757;1.0;253.4071303862883;2
