id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,year,win_team
6980,30622,26256,23921,30739,38836,30658,109621,30849,113465,34947,49825,30455,46403,24531,26209,40006,30895,24656,97988,38820,30348,30830,3.3,3.4,2.2,3.25,3.35,2.1,3.0,3.2,2.3,3.3,3.3,2.2,0.0,0.0,0.0,3.2,3.3,2.15,3.25,3.3,2.2,3.25,3.4,2.25,3.25,3.25,2.15,3.3,3.3,2.2,2009,0
6981,103218,144999,38458,103266,43319,141699,38433,196169,414245,147951,21613,212630,41879,40621,127374,25519,575364,198559,210932,29587,35421,45220,1.67,3.6,5.75,1.67,3.8,4.75,1.6,3.7,5.4,1.62,3.6,5.75,1.65,3.93,6.28,1.67,3.3,6.0,0.0,0.0,0.0,1.62,3.9,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
6982,26233,26245,26231,111909,31684,25538,46757,26236,26227,26238,26494,41186,46645,71607,38111,46447,46651,46650,46656,26405,46660,41146,1.73,3.25,5.75,1.65,3.15,5.6,1.75,3.1,4.5,1.7,3.0,5.0,0.0,0.0,0.0,1.7,3.2,4.5,1.75,3.0,6.25,1.65,3.25,5.0,1.75,3.2,5.0,1.67,3.25,5.0,2008,1
6983,39477,25815,39194,39509,92532,30920,210932,56576,196205,147951,32747,42422,25526,18823,197352,19352,30460,239219,25772,100033,50189,25598,2.3,3.4,3.0,2.35,3.3,2.95,2.4,3.3,2.75,2.25,3.3,3.1,2.3,3.45,3.38,2.3,3.1,3.2,2.25,3.25,3.0,2.3,3.4,3.25,2.35,3.3,2.95,2.25,3.4,3.1,2013,1
6984,255251,300045,196176,167648,143790,179404,40701,120082,25661,147959,170660,42231,45780,25792,26065,158886,8784,308309,67332,66934,92095,67401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
6985,26335,9079,109615,26894,23587,36771,37087,26388,27512,25730,46700,25018,43208,27415,36806,27331,27420,27510,22313,37731,42873,36774,2.4,3.3,2.88,2.4,3.25,2.8,2.25,3.2,3.05,2.38,3.2,2.6,0.0,0.0,0.0,2.3,3.3,2.8,2.3,3.4,3.0,2.3,3.2,3.0,2.4,3.2,2.9,2.4,3.2,2.88,2010,1
6986,46518,119541,40695,200962,37194,23253,109621,33881,24213,110148,72735,35496,157838,26552,72665,46010,46893,160599,23792,303339,94267,41280,3.5,3.25,2.3,3.0,3.3,2.3,2.9,3.3,2.3,3.2,3.25,2.38,3.58,3.28,2.29,3.2,3.2,2.3,0.0,0.0,0.0,3.5,3.13,2.38,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
6987,40714,258873,52265,193866,248169,79264,46755,169217,261313,473855,562697,185386,122047,179393,198277,161396,30907,154230,166019,512740,41238,40707,2.2,3.1,3.6,2.25,3.1,3.3,2.4,3.15,2.9,2.25,3.0,3.5,2.22,3.17,3.86,2.25,3.0,3.5,0.0,0.0,0.0,2.25,3.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
6988,40714,11323,30823,26136,39996,30977,26251,39993,26376,39999,34037,33617,33451,41121,26304,41019,94318,30908,41122,26325,39987,38108,2.15,3.0,3.75,2.15,2.95,3.35,2.1,2.9,3.4,2.1,2.88,3.3,0.0,0.0,0.0,2.05,3.0,3.3,2.25,3.0,3.5,2.0,2.9,3.75,2.15,3.0,3.4,2.1,2.88,3.5,2008,0
6989,26663,110116,37965,26671,26661,26655,26648,26455,73359,104045,45944,42829,26723,26626,26635,110159,46067,5693,26705,33436,30921,25640,2.45,3.4,2.75,2.4,3.3,2.6,2.4,3.2,2.4,2.5,3.25,2.4,0.0,0.0,0.0,2.38,3.3,2.5,2.38,3.4,2.63,2.4,3.3,2.6,2.4,3.25,2.65,2.4,3.3,2.6,2009,1
6990,194632,164059,569171,505942,361711,355874,145584,321970,570159,193410,363910,33431,191789,276734,498603,11796,478988,174853,181190,426709,361760,265277,2.5,3.2,2.88,2.35,3.1,3.0,2.3,3.0,2.9,2.5,3.0,2.85,2.61,3.16,3.01,2.45,3.0,2.88,0.0,0.0,0.0,2.63,3.2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2015,0
6991,40916,104382,110147,26532,30692,26538,150201,34492,229844,23148,110189,26547,110116,37965,26470,26661,26664,45944,26455,26492,186136,40993,1.29,5.0,8.5,1.25,5.0,10.0,1.25,4.5,9.0,1.29,4.5,8.0,0.0,0.0,0.0,1.3,4.33,8.0,1.33,4.75,8.5,1.3,5.25,11.0,1.3,4.5,9.0,1.3,5.0,9.0,2011,1
6992,35644,30906,40621,27679,40686,73999,27599,37541,33816,158263,182106,39477,39273,39304,26223,42008,24436,39426,39487,38920,95225,24448,2.05,3.2,3.8,2.05,3.2,3.7,2.0,3.2,3.4,2.05,3.2,3.75,2.1,3.15,4.44,2.05,3.2,3.75,2.05,3.2,3.8,2.05,3.12,4.33,2.05,3.2,3.7,2.05,3.2,3.75,2012,1
6993,241996,24275,264686,41060,98959,571546,37294,306651,41059,32826,363351,34213,34259,260486,275936,180274,469296,181255,95352,41896,439369,27974,5.25,4.2,1.57,4.5,3.7,1.65,4.4,3.5,1.7,5.0,3.6,1.7,5.15,4.01,1.7,5.5,4.0,1.62,0.0,0.0,0.0,5.25,4.1,1.65,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
6994,13494,429848,72819,477167,69043,412981,27630,207462,72256,74858,89270,427161,13480,237620,114215,155348,206829,112656,277935,208813,13428,518628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
6995,38230,20482,33814,26357,30457,40730,30695,35499,32572,37554,26374,31293,30670,38703,26052,26311,26112,40964,26163,26336,40060,25515,2.88,3.0,2.63,2.7,3.15,2.55,2.65,3.1,2.6,2.6,3.0,2.5,0.0,0.0,0.0,2.6,2.9,2.7,2.8,2.88,2.75,2.75,3.0,2.62,2.7,3.0,2.6,2.6,3.1,2.6,2010,0
6996,66757,30530,106309,18904,155534,355357,27475,38647,27478,39045,170775,30820,40193,28480,38432,115591,188498,243164,27774,161421,178812,58346,3.6,3.5,2.05,3.5,3.6,2.05,3.3,3.3,2.1,3.4,3.6,2.0,3.7,3.72,2.08,3.5,3.4,2.1,0.0,0.0,0.0,3.4,3.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2016,1
6997,42478,41478,74009,361946,281760,27672,24405,71768,41326,34633,79253,181920,244816,163557,39643,362115,362113,41369,317156,41605,27613,177688,1.75,3.4,5.0,1.72,3.5,5.0,1.75,3.5,4.5,1.75,3.4,5.0,1.79,3.58,5.45,1.8,3.3,5.0,1.73,3.5,4.8,1.8,3.6,5.25,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
6998,355347,29036,361379,240935,96848,150039,45249,345905,190522,193322,164093,40604,150080,193927,281111,132898,40930,281679,300916,246414,179090,493196,7.5,4.2,1.44,6.5,4.0,1.48,5.0,3.7,1.55,7.5,3.8,1.44,8.14,4.5,1.46,6.5,4.0,1.44,0.0,0.0,0.0,8.0,4.5,1.44,0.0,0.0,0.0,0.0,0.0,0.0,2015,0
6999,25524,52243,27461,37787,38843,30749,71017,38216,26675,95082,34602,37678,37379,39000,103089,35125,43138,118298,34971,27418,39847,36389,1.5,4.0,6.75,1.55,3.8,5.8,1.55,3.7,5.4,1.5,4.0,7.0,0.0,0.0,0.0,1.53,3.6,6.0,1.5,4.0,7.0,1.53,4.0,7.0,1.55,3.75,6.0,1.53,3.8,6.0,2010,1
7000,23141,32969,17600,32457,12431,23660,32555,32975,35587,190851,22969,11024,49711,25505,17480,24077,17525,190493,32924,33553,179818,192856,2.2,3.25,3.25,2.0,3.1,3.5,2.0,3.2,3.3,2.1,3.3,3.5,0.0,0.0,0.0,2.3,3.1,3.3,2.2,3.0,3.4,2.2,3.2,3.6,2.1,3.25,3.2,2.15,3.25,3.4,2011,1
7001,39351,27720,30453,41023,24130,37521,37545,39376,30747,38717,33782,41671,24493,39440,24792,30285,31499,25595,42035,42433,41749,32749,1.67,3.5,5.5,1.6,3.45,5.9,1.6,3.6,5.6,1.5,3.5,6.0,0.0,0.0,0.0,1.5,3.4,6.0,1.75,3.4,5.0,1.67,3.5,4.5,1.67,3.5,5.25,1.57,3.5,5.5,2009,1
7002,30717,30902,24235,41884,42645,49939,30731,41890,32569,41411,38817,39599,30983,26171,128036,26489,362120,38393,66890,230190,30638,25594,1.95,3.4,4.33,1.95,3.4,4.25,2.1,3.3,3.3,1.91,3.5,4.2,1.98,3.45,4.43,2.0,3.2,4.0,0.0,0.0,0.0,2.0,3.4,4.33,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
7003,109622,294863,23007,21914,32430,35398,369742,210842,135335,210382,46377,22924,355739,261332,186531,421387,298447,92790,34563,391041,480778,294545,2.5,3.4,2.7,2.55,3.2,2.55,2.7,3.2,2.4,2.7,3.2,2.7,2.75,3.38,2.7,2.7,3.1,2.7,0.0,0.0,0.0,2.7,3.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2015,0
7004,67311,140500,8800,67346,67389,103862,112981,34082,114738,158253,66583,7621,306735,140497,66905,207238,94313,245161,25879,41100,67371,33424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
7005,35453,164001,43289,191788,185949,11726,150024,97508,26853,25108,163999,33550,114724,43008,106286,139922,40930,51321,164397,40558,150026,40968,2.3,3.1,3.2,2.2,2.85,3.4,2.1,2.9,3.4,2.1,3.0,3.2,0.0,0.0,0.0,2.3,3.0,3.0,2.2,3.2,3.25,2.3,3.1,3.4,2.2,3.0,3.2,2.1,3.1,3.3,2011,1
7006,19515,164083,42368,24590,115519,186669,42352,185591,70513,186676,172446,19344,57071,30968,185945,40599,41467,172888,39591,213486,37576,35425,8.0,4.0,1.44,6.5,4.0,1.48,7.5,3.7,1.4,7.0,4.0,1.36,0.0,0.0,0.0,7.0,3.8,1.44,7.0,4.2,1.44,8.0,4.5,1.44,7.5,3.75,1.45,7.5,3.8,1.44,2012,0
7007,30989,150268,185945,182456,11758,186748,589344,195724,148335,36257,39122,45306,477473,470807,116183,268257,163907,45286,115512,11743,282529,388532,1.17,6.5,19.0,1.19,6.0,14.0,1.17,5.8,13.0,1.2,6.0,17.0,1.22,6.68,17.4,1.17,6.0,15.0,0.0,0.0,0.0,1.2,6.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1
7008,97363,97493,42463,97484,11759,30577,30580,25998,97488,18549,112424,40841,11860,11349,150313,150081,150091,150082,112397,43294,43307,22982,1.83,3.3,4.75,1.8,3.25,4.2,1.9,3.1,3.8,1.83,3.2,3.75,0.0,0.0,0.0,1.85,3.15,4.3,1.83,3.0,4.75,1.8,3.2,4.5,1.83,3.2,4.2,1.83,3.2,4.0,2009,1
7009,181654,139895,39070,72767,43321,38332,138171,488418,190801,128590,30978,13436,196238,33807,68782,69518,309890,39400,69599,27052,252677,45473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
7010,10637,37844,26331,38625,26193,114742,34067,33107,41084,50104,25393,42259,11747,114792,39266,35417,34319,39984,92507,22382,95226,41424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,1
7011,37149,31306,30911,30627,30679,30699,32345,30631,30630,30822,37804,24224,24208,39027,33086,30635,24159,30598,23782,30509,33781,38817,1.44,4.33,7.5,1.4,4.1,8.0,1.45,4.0,7.0,1.44,4.2,7.5,0.0,0.0,0.0,1.44,4.2,7.5,1.44,4.33,7.0,1.4,4.5,8.5,1.45,4.0,7.5,1.44,4.0,7.5,2010,0
7012,66757,167094,27475,18904,155534,58354,355357,30530,27478,189237,170775,212815,212377,231753,303800,307210,127945,238438,260470,36086,167589,71605,2.3,3.3,3.2,2.3,3.3,3.0,2.3,3.3,2.9,2.3,3.25,3.1,2.34,3.52,3.24,2.3,3.2,3.2,0.0,0.0,0.0,2.38,3.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
7013,31293,25541,30670,38703,26052,26112,26336,40725,40060,40197,25515,39989,20482,94043,26357,30457,40730,33468,41174,35499,39991,26374,1.73,3.5,5.0,1.8,3.5,4.75,1.8,3.3,4.5,1.75,3.2,4.2,0.0,0.0,0.0,1.73,3.3,4.8,1.7,3.5,5.5,1.75,3.3,5.0,1.73,3.3,4.75,1.7,3.4,5.0,2009,1
7014,32658,294863,35955,32833,253631,35398,176718,24439,135335,210382,46377,109622,287156,149174,159663,195283,89405,214953,195678,80293,36611,156937,2.4,3.6,2.7,2.3,3.3,2.75,2.2,3.2,3.0,2.5,3.25,2.8,2.59,3.37,2.88,2.5,3.2,2.8,0.0,0.0,0.0,2.55,3.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2015,0
7015,24155,191869,43252,23134,240538,32304,37240,25415,107280,46898,214426,31432,30509,30459,39027,31291,33991,36615,40196,37459,15403,37412,7.5,5.0,1.44,6.5,4.5,1.44,7.0,4.0,1.45,7.0,4.5,1.45,7.62,4.85,1.46,7.0,4.5,1.44,0.0,0.0,0.0,8.0,4.8,1.45,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
7016,354519,34259,275936,35751,180274,162549,23891,95352,393232,32827,68400,32679,32659,32836,35955,32670,41063,17749,34254,32730,41606,35475,2.3,3.25,3.1,2.15,3.2,3.1,2.2,3.1,3.0,2.25,3.2,3.2,2.47,3.33,3.08,2.3,3.3,3.1,2.3,3.3,3.0,2.45,3.3,3.1,2.15,3.2,3.1,2.38,3.25,3.0,2012,1
7017,39599,24414,24412,39696,39763,24391,41326,39222,41404,42091,39474,39477,42008,39721,26315,25479,27731,42581,42003,39286,24448,32750,2.1,3.0,4.0,2.1,2.95,3.5,2.1,2.9,3.4,2.0,2.88,3.6,0.0,0.0,0.0,2.05,2.88,3.5,2.1,2.88,4.2,2.1,2.9,3.5,2.1,2.9,3.75,2.1,2.88,3.5,2008,1
7018,51949,282674,25921,30962,28467,191315,31097,346004,31921,26166,30893,213504,287691,30276,33856,184091,513086,105351,150632,41294,477472,43329,1.06,13.0,34.0,1.07,10.5,26.0,1.07,9.5,22.0,1.05,13.0,34.0,1.08,16.0,29.0,1.08,13.0,34.0,0.0,0.0,0.0,1.06,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
7019,25156,25948,41071,111865,180330,40015,22991,101192,106228,49825,118929,30380,159833,26108,30354,40006,31097,24223,156727,31921,30840,30960,4.0,3.5,1.91,4.0,3.35,1.9,3.3,3.3,2.0,3.75,3.4,2.0,0.0,0.0,0.0,3.8,3.3,2.0,4.0,3.5,1.91,4.33,3.4,1.95,3.75,3.4,1.95,3.75,3.4,1.95,2011,0
7020,30458,26142,38703,40543,41092,39978,33744,26144,39963,41119,25537,50065,26356,41121,41120,26304,41019,94318,30908,26289,39987,38108,1.67,3.4,6.0,1.6,3.25,5.85,1.7,3.3,5.3,1.62,3.25,5.0,0.0,0.0,0.0,1.62,3.3,5.0,1.67,3.25,6.5,1.55,3.5,5.5,1.67,3.3,5.5,1.67,3.25,5.4,2009,1
7021,27299,30894,36183,38432,298823,141370,30872,566785,116772,177714,93447,36181,12330,95081,278831,229759,40108,42297,166452,91984,212960,31906,1.17,7.5,17.0,1.17,7.25,15.5,1.15,7.0,15.0,1.17,7.5,19.0,1.16,8.4,23.8,1.14,7.5,17.0,0.0,0.0,0.0,1.17,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
7022,128689,39455,41927,36180,167094,27316,243828,110148,169200,26675,107920,30703,72813,68253,171698,304345,190796,145551,26437,243164,20401,40203,2.6,3.4,2.6,2.6,3.5,2.55,2.75,3.3,2.4,2.6,3.4,2.6,2.64,3.69,2.7,2.62,3.1,2.75,2.5,3.4,2.6,2.62,3.6,2.62,2.6,3.5,2.55,2.6,3.4,2.6,2013,0
7023,24155,191869,43252,23134,33138,32304,37240,25415,32148,27568,214426,31465,77690,11736,23268,24846,101192,23782,32705,24006,33639,181276,4.75,3.75,1.83,4.6,3.6,1.85,4.2,3.5,1.8,4.33,3.6,1.83,4.49,3.81,1.87,4.33,3.6,1.75,0.0,0.0,0.0,4.6,3.75,1.85,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
7024,26168,26402,26253,26403,26401,26326,26406,40103,41365,25659,38098,26359,26360,147351,26345,26328,41178,24374,36396,26371,147958,26374,2.15,2.88,4.0,2.05,2.95,3.6,1.9,3.0,4.0,2.0,2.88,3.6,0.0,0.0,0.0,2.0,3.0,3.4,2.15,2.88,4.0,2.1,2.9,3.5,2.1,3.0,3.7,2.0,2.88,3.75,2008,1
7025,30458,40001,26142,41092,39978,26144,39963,30907,154230,179393,25537,26126,26399,94549,26329,39105,26326,37791,94550,40103,41365,38098,1.44,4.2,7.5,1.4,4.2,7.75,1.45,3.9,6.5,1.4,3.75,7.0,0.0,0.0,0.0,1.36,4.2,8.0,1.44,4.0,8.5,1.44,3.75,8.0,1.45,3.9,7.0,1.44,4.0,7.0,2010,1
7026,41097,26162,159882,26353,145070,26238,35499,94323,40018,26374,46349,40714,258873,52265,193866,94307,5202,79264,169217,261313,26221,562697,1.62,3.6,6.5,1.67,3.5,6.0,1.6,3.6,5.6,1.67,3.5,5.5,1.63,3.7,7.17,1.67,3.4,6.0,0.0,0.0,0.0,1.65,3.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
7027,189958,147601,46079,189957,215369,99323,304668,45831,179218,25551,150248,352365,422117,150589,21765,422273,150745,5063,352023,115723,17259,298449,1.67,4.0,4.75,1.7,3.75,4.5,1.75,3.5,3.9,1.73,3.8,4.75,1.77,3.89,4.82,1.73,3.6,4.33,0.0,0.0,0.0,1.73,3.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
7028,27503,26618,26465,95081,240348,27425,201888,20125,37319,27524,37154,38628,141113,184821,27461,33338,40108,71017,238838,164385,39141,33101,2.4,3.3,2.88,2.35,3.4,2.85,2.3,3.3,2.75,2.4,3.3,2.88,0.0,0.0,0.0,2.4,3.2,3.0,2.38,3.5,2.88,2.45,3.5,3.0,2.45,3.3,2.75,2.3,3.4,2.88,2012,1
7029,34485,176299,18904,42221,40536,176300,67008,42232,91984,36025,30836,41618,25766,7681,38066,41711,25840,25794,177471,30863,93223,114746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
7030,177126,155359,118441,94887,163815,98385,145020,281338,72782,27578,25929,280348,164270,40951,150082,29585,112397,19372,150083,164212,43307,242887,3.1,3.1,2.4,3.0,2.95,2.45,2.55,3.1,2.55,2.88,3.0,2.25,0.0,0.0,0.0,2.9,3.0,2.4,3.0,3.1,2.4,3.2,3.2,2.4,2.8,3.1,2.45,2.88,3.0,2.4,2012,1
7031,156553,151075,37667,114368,115373,37440,67890,166179,38777,164732,21726,206592,26109,179783,45413,37861,208672,95614,38257,39625,38231,208929,1.53,4.0,6.0,1.55,3.7,5.5,1.5,3.9,5.2,1.53,3.8,5.5,1.55,4.44,6.25,1.57,3.8,5.0,1.53,4.0,5.5,1.53,4.33,6.25,1.55,3.7,5.5,1.57,3.6,5.5,2012,0
7032,206641,69018,72479,545060,163618,239253,68762,116874,69818,68802,25255,15361,71775,189190,73116,306174,13449,419681,274156,473937,502543,69229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
7033,25524,30668,26778,37787,33338,34650,30749,39106,30987,33101,30764,27504,12330,69923,30902,37317,38725,19511,27339,27324,15403,30445,1.9,3.5,4.0,1.85,3.3,3.9,1.8,3.4,4.3,1.8,3.3,3.75,0.0,0.0,0.0,1.8,3.3,3.75,1.83,3.5,4.25,1.85,3.3,3.8,1.85,3.6,4.0,1.91,3.5,3.75,2009,0
7034,30973,26111,30831,30616,78513,31013,26181,23678,27277,30613,30843,30859,25925,26564,30627,38834,30675,32345,30631,37804,30822,30679,2.6,3.25,2.8,2.45,3.15,2.65,2.5,3.1,2.8,2.38,3.2,2.6,0.0,0.0,0.0,2.62,3.2,2.7,2.63,3.2,2.7,2.6,3.1,2.7,2.5,3.2,2.75,2.6,3.2,2.8,2009,0
7035,73462,214397,245315,31296,26458,114333,40521,110214,166618,129918,178538,118848,121642,264860,26671,196221,17855,142186,188557,67958,36016,17761,1.83,3.75,4.0,1.87,3.3,3.8,2.0,3.3,3.2,1.8,3.5,3.75,1.87,3.96,4.1,1.85,3.6,3.75,1.83,3.5,4.0,1.87,3.9,4.0,1.87,3.3,3.8,1.85,3.6,3.75,2013,0
7036,30859,25925,30627,31306,38834,30675,32345,30631,37804,30822,30853,30660,30617,22764,25984,154271,34036,25923,95327,30618,33632,37139,1.62,4.0,5.5,1.62,3.65,5.25,1.6,3.6,5.0,1.62,3.75,5.5,0.0,0.0,0.0,1.62,3.6,6.0,1.62,4.2,5.0,1.62,4.0,6.0,1.6,3.75,5.5,1.62,3.75,5.5,2011,0
7037,30622,30658,19020,23921,30739,23927,186137,30342,23916,25667,21613,31465,30371,23268,24216,24846,24006,39618,24011,36012,30876,30735,2.88,3.25,2.5,2.75,3.25,2.45,2.55,3.2,2.5,2.8,3.3,2.5,0.0,0.0,0.0,2.88,3.2,2.5,2.75,3.3,2.5,3.1,3.3,2.38,2.9,3.2,2.4,2.7,3.25,2.5,2010,1
7038,36617,42704,22707,78908,37194,108038,114558,42598,46104,72707,39139,13345,157901,38322,163227,40153,109648,26455,38360,109061,37104,26612,1.17,7.0,15.0,1.2,6.0,12.5,1.2,5.0,10.0,1.17,5.5,11.0,0.0,0.0,0.0,1.14,7.0,13.0,1.17,6.5,15.0,1.17,7.0,15.0,1.18,6.0,13.0,1.17,6.5,13.0,2011,1
7039,195782,485047,62358,212520,277608,147600,466880,312791,117541,179239,281012,38805,279861,150589,21765,422273,110135,112471,352023,150240,17259,179179,1.6,4.2,5.0,1.62,3.9,4.33,1.65,3.5,4.5,1.66,3.7,4.33,1.68,4.25,5.04,1.7,3.8,4.2,1.62,3.8,4.8,1.67,4.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
7040,35644,92024,40621,27679,33816,42433,27610,30940,27680,96540,35561,27659,39422,164029,40855,24622,39207,107502,39367,129391,147951,105548,1.95,3.0,4.5,1.92,3.15,4.1,1.8,3.2,4.2,1.83,3.0,4.0,0.0,0.0,0.0,1.91,3.4,4.0,1.91,3.25,4.33,1.83,3.2,4.4,1.95,3.1,4.2,1.91,3.1,3.8,2011,1
7041,27299,27303,33085,94886,30894,30868,95078,30834,116772,30924,27326,27284,36395,97491,39810,108524,97486,178804,31290,108401,13428,32118,1.13,8.5,17.0,1.15,8.0,13.5,1.18,5.8,13.0,1.14,8.0,15.0,0.0,0.0,0.0,1.12,8.0,19.0,1.18,6.5,17.0,1.14,9.5,21.0,1.13,8.0,16.0,1.12,8.0,17.0,2011,1
7042,41301,41315,40016,210185,26222,5202,180292,56972,41216,40758,41240,11320,39965,157806,41182,25522,94044,40728,33344,93471,37560,93361,2.15,3.1,3.6,2.15,3.0,3.5,2.1,3.1,3.3,2.1,3.0,3.2,0.0,0.0,0.0,2.05,3.1,4.0,2.2,3.0,3.4,2.1,3.25,4.0,2.15,3.1,3.3,2.15,3.1,3.3,2011,1
7043,94841,97734,276738,29471,157252,27324,317822,58351,141145,27234,27642,30820,27774,28480,259296,115591,30949,147729,169200,298915,163670,30764,2.7,3.6,2.4,2.65,3.6,2.4,2.75,3.3,2.4,2.75,3.5,2.4,2.86,3.81,2.46,2.8,3.2,2.5,2.75,3.4,2.38,2.8,3.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
7044,41618,30835,95228,22834,458806,25794,132843,339992,91984,79246,36025,210822,306206,25789,79985,25835,41602,168727,103846,67003,67360,30919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
7045,27424,27461,469700,30986,30987,52243,141699,290868,30840,10967,178784,128689,35989,36180,154245,196205,27512,167094,27316,275328,26675,107920,1.95,3.4,3.9,1.95,3.7,3.6,2.0,3.4,3.5,2.0,3.4,3.6,1.99,3.81,3.85,2.0,3.3,3.8,1.95,3.4,3.6,2.0,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
7046,34530,288613,34952,26315,39549,24507,23688,39367,27335,33974,161328,109060,41652,24793,96645,41865,163919,39198,57124,68436,362198,121044,1.4,4.5,8.0,1.48,4.1,7.75,1.45,3.9,6.5,1.36,4.0,7.0,1.43,4.69,9.34,1.4,4.4,8.5,1.4,4.33,8.5,1.44,4.6,9.0,1.48,4.1,7.75,1.4,4.5,7.5,2012,0
7047,27376,39842,38167,28435,80291,29812,237541,27366,179491,121093,34370,27299,30894,36183,38432,94886,147729,95078,116772,176300,30834,75447,8.5,4.75,1.36,9.25,4.6,1.34,6.5,3.9,1.45,8.0,4.5,1.4,8.69,5.09,1.41,7.5,4.75,1.4,8.0,4.5,1.4,8.5,5.0,1.4,9.25,4.6,1.34,8.0,4.75,1.36,2012,0
7048,25018,33823,27415,36806,25628,27420,22313,127945,42873,107281,38364,114963,97734,109615,58354,43210,37373,27429,71560,34681,178812,73448,3.8,3.5,1.95,4.0,3.5,1.85,3.3,3.3,2.0,3.6,3.5,2.0,0.0,0.0,0.0,3.75,3.3,2.0,3.6,3.5,2.0,4.0,3.5,1.91,3.75,3.4,1.95,3.6,3.4,2.0,2011,1
7049,23021,40132,34275,26066,23022,34437,23023,30595,39073,23352,26143,23932,26454,23783,24336,23785,23934,23784,35532,24372,23937,34261,2.25,3.25,3.4,1.9,3.25,3.75,2.1,3.1,3.2,2.2,3.3,3.3,0.0,0.0,0.0,2.2,3.2,3.4,2.1,3.3,3.5,2.2,3.25,3.5,2.2,3.2,3.3,2.15,3.2,3.5,2008,0
